max_power,engine,mileage,selling_price
112.0,2498.0,14.0,12.923909999653127
62.0,1405.0,16.8,11.350406535472453
88.5,1248.0,24.52,13.493926933836812
120.0,2179.0,12.05,13.17115354157376
85.8,1197.0,18.6,12.676076274775909
85.8,1197.0,18.6,13.017002861746503
108.5,1461.0,19.01,13.199324418540456
74.0,1248.0,23.4,13.038979594549872
74.0,1248.0,22.3,12.206072645530174
67.05,998.0,23.95,12.611537753638338
68.0,1086.0,20.3,12.896716695872
84.8,1461.0,21.64,12.691580461311874
46.3,796.0,19.7,11.813030057420567
88.7,1199.0,18.2,13.217673557208654
82.0,1198.0,18.15,12.89921982609012
82.0,1197.0,18.9,12.89921982609012
90.0,1368.0,15.0,11.918390573078392
81.8,1197.0,22.0,13.217673557208654
100.0,2494.0,12.99,13.710150042306449
37.0,796.0,16.1,11.289781913656018
82.4,1248.0,19.41689295516926,10.819778284410283
85.8,1197.0,19.0,13.304684934198283
261.4,2993.0,17.09,15.520258650202699
138.03,2179.0,13.93,12.691580461311874
120.0,2179.0,12.05,13.304684934198283
120.0,2179.0,11.79,13.37700559577791
71.0,1120.0,24.4,13.217673557208654
88.5,1248.0,25.47,13.997832114758229
88.5,1248.0,24.3,13.560618308335483
72.0,999.0,20.0,13.304684934198283
102.5,1598.0,12.9,12.429216196844383
102.0,2494.0,12.8,13.237476184504834
150.0,1984.0,16.8,14.721750953984929
88.5,1248.0,24.3,13.617058399727497
85.8,1197.0,17.5,12.254862809699606
126.3,1582.0,22.32,12.89921982609012
78.9,1197.0,20.36,12.201060103706629
75.0,1461.0,20.07,12.611537753638338
157.7,2494.0,19.16,14.508657738524219
99.6,1596.0,15.3,12.4529327234617
83.1,1197.0,21.4,13.180632285528304
138.1,2179.0,13.93,12.367340793126296
68.0,1086.0,20.3,13.142164043914272
74.0,1248.0,22.9,12.959844447906553
214.56,2487.0,22.37,15.454507272639919
69.0,1396.0,19.09,12.031719258385396
73.94,1248.0,23.2,12.487485104968359
83.1,1197.0,21.4,13.345506928718539
82.0,1197.0,19.1,12.765688433465597
88.5,1248.0,28.09,13.487006490992238
70.0,1196.0,15.6,12.429216196844383
37.5,796.0,14.0,11.002099841204238
121.31,1497.0,17.0,13.693342923990066
66.1,998.0,19.0,12.429216196844383
171.0,2982.0,11.5,13.592367006650065
67.0,1388.0,18.6,12.765688433465597
68.05,1086.0,19.81,12.043553716032399
74.0,1248.0,23.4,13.270783382522602
100.6,2494.0,12.99,13.458835614025542
86.8,1198.0,18.5,13.017002861746503
171.0,2982.0,11.5,13.592367006650065
68.1,1399.0,20.0,12.691580461311874
120.0,1997.0,15.4,13.815510557964274
103.6,1598.0,20.54,12.676076274775909
68.0,1399.0,20.0,12.611537753638338
83.1,1197.0,21.4,13.592367006650065
83.14,1197.0,20.85,13.081541382884074
73.74,1248.0,18.2,12.948009990259552
88.5,1248.0,24.3,13.698976741708323
46.3,796.0,19.7,11.678439903447801
82.4,1248.0,19.41689295516926,13.017002861746503
62.0,995.0,18.0,12.037653993905211
74.0,1248.0,25.2,13.304684934198283
98.6,1498.0,25.8,13.151922179645874
74.0,1199.0,16.2,13.36138027787483
83.0,1341.0,15.3,11.695247021764184
81.83,1197.0,18.6,13.091902108061824
117.6,1497.0,17.4,13.763164077592064
68.0,1948.0,12.2,11.461632170582678
88.5,1248.0,23.65,13.422467969854667
67.04,998.0,23.1,13.091902108061824
75.0,1248.0,21.2,13.217673557208654
84.0,1199.0,23.84,12.89921982609012
88.5,1248.0,24.3,13.321214236149494
47.3,796.0,22.74,12.206072645530174
100.6,2494.0,12.99,13.527828485512494
53.3,799.0,25.17,12.782686009834167
86.8,1196.0,18.16,13.180632285528304
81.8,1197.0,22.0,13.217673557208654
46.3,796.0,19.7,12.100712129872347
120.0,2179.0,15.4,13.764217263576723
88.8,1248.0,20.77,13.458835614025542
108.62,1498.0,21.66,13.592367006650065
67.05,998.0,21.79,12.779873068457553
190.0,1995.0,16.78,15.520258650202699
70.0,1405.0,15.42,12.429216196844383
88.7,1193.0,17.57,12.936033799212835
82.0,1197.0,18.9,12.89921982609012
88.2,1298.0,16.1,12.043553716032399
46.3,796.0,19.7,12.043553716032399
67.0,999.0,23.01,13.122363377404328
108.45,1461.0,19.01,13.030245895511662
37.0,796.0,16.1,10.596634733096073
80.0,1197.0,17.0,12.66032791780777
67.1,1364.0,23.59,13.017002861746503
81.8,1197.0,21.21,13.253391639810733
67.04,998.0,20.51,12.818551923022664
47.3,796.0,22.74,12.128111104060462
97.9,1498.0,25.6,13.737549016494562
104.0,1599.0,17.4,12.154779351142624
88.7,1199.0,18.2,13.217673557208654
62.0,1405.0,16.8,11.289781913656018
88.7,1199.0,18.2,13.641157170819497
46.3,796.0,19.7,11.695247021764184
67.05,998.0,21.79,12.30591798049989
55.2,814.0,21.1,12.367340793126296
103.3,1586.0,12.6,12.301382825334498
67.05,998.0,23.95,12.628067055589549
68.05,1399.0,20.0,12.611537753638338
152.87,2179.0,15.1,14.22097566607244
98.63,1498.0,27.4,13.458835614025542
74.0,1248.0,27.39,13.514405465180353
88.5,1248.0,24.52,13.474427708785377
68.0,1948.0,12.2,12.206072645530174
126.2,1582.0,22.0,13.664687668229691
82.4,1248.0,19.41689295516926,12.429216196844383
56.3,936.0,25.44,12.301382825334498
190.0,1995.0,16.78,15.520258650202699
83.83,2956.0,15.3,12.983099011217604
67.05,1364.0,23.59,13.122363377404328
53.3,799.0,25.17,12.468436909997665
117.3,1497.0,18.0,13.764217263576723
74.0,1248.0,25.2,13.270783382522602
82.85,1197.0,18.5,12.706847933442663
88.73,1396.0,22.54,13.652991628466498
83.0,1341.0,15.3,11.082142548877775
81.8,1197.0,20.52,13.102160670086809
150.0,1984.0,16.8,14.721750953984929
83.1,1197.0,21.4,13.458835614025542
78.9,1197.0,20.36,12.323855681186558
120.0,2179.0,11.79,13.304684934198283
79.4,1199.0,18.6,11.695247021764184
254.79,2987.0,13.5,15.60727002719233
74.0,1248.0,23.4,13.142164043914272
88.5,1248.0,24.3,13.840203170554645
84.8,1461.0,21.64,12.765688433465597
118.0,1497.0,16.8,13.592367006650065
81.8,1197.0,21.01,13.541073712262515
88.5,1248.0,26.21,13.345506928718539
126.32,1582.0,22.32,12.936033799212835
67.04,998.0,20.51,12.765688433465597
73.74,1248.0,18.2,12.542544882151386
64.0,1061.0,18.2,11.695247021764184
81.8,1197.0,22.0,13.527828485512494
82.4,1248.0,19.41689295516926,12.254862809699606
94.0,1495.0,13.2,11.289781913656018
82.85,1197.0,18.5,13.17115354157376
81.83,1197.0,18.6,13.458835614025542
168.7,2982.0,12.55,14.151982794585487
35.0,624.0,26.0,10.736396675471232
68.0,1399.0,20.0,11.84939770159144
74.0,1248.0,26.59,13.304684934198283
70.0,1405.0,17.0,11.918390573078392
108.45,1461.0,19.01,13.304684934198283
98.6,1498.0,27.3,13.17115354157376
68.0,1399.0,20.0,12.206072645530174
67.0,1399.0,17.8,12.765688433465597
103.2,1599.0,13.9,11.652678711655406
141.0,2499.0,13.1,13.458835614025542
100.0,1493.0,17.21,12.429216196844383
81.8,1197.0,22.0,13.217673557208654
66.1,998.0,19.0,12.072541252905651
138.03,2179.0,13.49,12.994530005894443
120.0,2179.0,11.79,13.592367006650065
171.5,2755.0,11.36,14.430696197054507
81.86,1197.0,17.0,12.971540487669746
88.7,1498.0,23.5,12.542544882151386
75.0,1248.0,17.8,12.367340793126296
74.0,1248.0,27.39,13.514405465180353
140.0,2179.0,16.0,13.764217263576723
147.9,2179.0,15.05,13.17115354157376
214.56,2487.0,22.37,15.454507272639919
141.0,2499.0,13.1,13.458835614025542
73.9,1198.0,16.47,13.017002861746503
62.1,2523.0,15.96,12.971540487669746
75.0,1248.0,17.8,12.765688433465597
73.94,1248.0,23.2,12.834681304952548
174.5,2755.0,15.04,14.897315728316002
67.0,999.0,22.5,12.301382825334498
84.0,1199.0,20.3,13.217673557208654
73.94,1248.0,23.2,12.834681304952548
112.0,2498.0,14.0,12.611537753638338
140.0,2179.0,15.1,13.42984807715229
86.7,1198.0,17.8,13.253391639810733
90.0,1396.0,23.0,12.506177237980511
126.2,1582.0,19.67,13.652991628466498
57.6,936.0,25.44,12.611537753638338
53.3,799.0,25.17,12.765688433465597
120.0,1997.0,15.4,13.623138665316818
69.0,1396.0,25.0,11.982929094215963
112.0,2498.0,14.0,12.345830240069793
82.4,1248.0,19.41689295516926,12.611537753638338
78.9,1197.0,16.95,12.577636201962656
73.9,1199.0,22.07,12.524526376648708
98.6,1498.0,25.8,12.691580461311874
53.5,1396.0,17.2,11.350406535472453
83.0,1341.0,15.3,11.918390573078392
46.3,796.0,19.7,11.951180395901384
150.0,1984.0,16.8,14.721750953984929
81.8,1197.0,22.0,13.38472764187182
88.73,1396.0,21.19,13.321214236149494
110.0,1499.0,15.8,13.226723392728571
81.86,1197.0,17.19,13.122363377404328
171.5,2755.0,11.36,14.417090544998729
46.3,796.0,19.7,12.323855681186558
66.0,1461.0,17.0,12.206072645530174
48.21,1405.0,17.88,12.611537753638338
74.0,1248.0,23.4,12.971540487669746
87.2,1364.0,21.43,12.936033799212835
147.94,2179.0,14.1,13.128345449081877
120.0,1997.0,15.4,14.038654109278484
190.0,1995.0,16.78,15.520258650202699
78.9,1197.0,20.36,11.84939770159144
81.83,1197.0,18.6,13.304684934198283
81.86,1197.0,18.9,13.321214236149494
83.8,1461.0,21.04,13.444446876573442
140.0,2179.0,16.0,13.732127862068111
88.76,1199.0,19.5,13.304684934198283
147.94,2179.0,14.1,13.128345449081877
68.05,1086.0,19.81,12.577636201962656
67.04,998.0,20.51,12.765688433465597
102.0,2494.0,12.8,13.049792684569493
98.6,1498.0,26.0,13.329377546788654
83.1,1197.0,21.4,13.514405465180353
74.0,1248.0,26.59,13.304684934198283
83.1,1197.0,21.4,13.217673557208654
98.6,1498.0,26.0,13.235692062711331
103.5,1598.0,14.3,13.37700559577791
47.3,796.0,22.74,12.506177237980511
71.0,1405.0,19.0,12.524526376648708
81.83,1197.0,18.6,13.253391639810733
102.0,2494.0,12.8,13.38472764187182
52.8,1396.0,17.88,11.407564949312402
67.0,998.0,21.63,13.122363377404328
126.32,1582.0,23.9,13.652991628466498
73.9,1248.0,21.1,12.577636201962656
88.73,1496.0,17.6,12.611537753638338
88.7,1193.0,17.57,12.691580461311874
170.0,1956.0,17.1,14.340238495183105
74.0,1248.0,22.9,12.611537753638338
122.4,1896.0,16.6,12.429216196844383
90.0,1248.0,18.8,12.429216196844383
68.05,1086.0,19.81,12.567237494741757
117.3,1497.0,17.8,13.558034327569558
82.0,1197.0,18.9,13.049792684569493
67.04,998.0,20.51,12.611537753638338
120.0,2179.0,15.4,13.38472764187182
37.0,796.0,16.1,11.225243392518447
82.0,1197.0,18.9,13.17115354157376
70.0,1396.0,23.57,11.938193200374572
85.8,1197.0,19.1,13.217673557208654
67.04,998.0,20.51,12.923909999653127
73.0,1196.0,15.37,11.884489021402711
73.97,1186.0,24.0,13.180632285528304
103.6,1197.0,17.2,13.023647404465171
69.0,1047.0,24.7,13.122363377404328
84.0,1199.0,20.3,13.16158409055761
73.97,1186.0,25.4,13.458835614025542
153.86,1997.0,13.7,14.115615150414612
63.0,2523.0,13.6,13.017002861746503
73.9,1248.0,19.3,12.676076274775909
75.0,1390.0,15.7,12.206072645530174
81.8,1197.0,21.21,13.321214236149494
74.0,1248.0,27.39,13.514405465180353
64.08,1193.0,15.64,11.407564949312402
74.0,1248.0,28.4,13.579788224443204
77.0,1198.0,25.32,13.122363377404328
71.0,1405.0,17.0,12.043553716032399
85.8,1197.0,19.1,12.644327576461329
116.3,1497.0,16.8,12.577636201962656
88.5,1248.0,25.47,13.493926933836812
147.94,2179.0,14.1,13.128345449081877
62.1,1086.0,17.92,12.206072645530174
110.0,1197.0,17.0,13.901688254205327
81.8,1197.0,21.21,13.493926933836812
67.1,998.0,20.92,12.388394202324129
47.3,796.0,24.7,12.644327576461329
73.9,1248.0,19.3,12.821258284620408
74.0,1248.0,22.9,13.060487973686241
80.0,1197.0,17.0,12.254862809699606
82.0,1493.0,13.1,11.695247021764184
171.5,2755.0,11.36,14.144814305106875
99.23,1498.0,26.1,13.493926933836812
81.83,1197.0,18.6,13.353475098367715
63.0,2523.0,15.96,12.821258284620408
82.0,1197.0,18.9,13.060487973686241
62.0,995.0,18.0,11.407564949312402
74.0,1248.0,25.2,13.36138027787483
63.0,2523.0,13.6,12.409013489526863
187.74,1995.0,22.48,15.147876577058609
121.3,1591.0,14.8,14.137594057133388
89.84,1498.0,22.7,13.151922179645874
88.73,1496.0,16.78,13.345506928718539
214.56,2487.0,22.37,15.454507272639919
81.8,1197.0,22.0,13.38472764187182
67.0,999.0,23.01,12.676076274775909
102.0,2494.0,12.8,12.409013489526863
74.0,1248.0,26.59,13.353475098367715
81.8,1197.0,22.0,13.304684934198283
63.0,2523.0,13.6,12.89921982609012
177.5,1798.0,14.7,14.28551418721001
78.9,1197.0,20.36,12.043553716032399
190.0,1995.0,16.78,15.501909511534503
153.86,2953.0,11.4,13.122363377404328
103.6,1598.0,20.54,12.611537753638338
81.8,1197.0,21.21,13.304684934198283
81.86,1197.0,18.9,13.017002861746503
147.94,2179.0,14.1,13.9108207377686
62.1,2523.0,15.96,13.38472764187182
88.76,1396.0,21.27,12.84792653170257
84.8,1461.0,21.64,13.180632285528304
55.2,814.0,21.1,11.918390573078392
67.05,998.0,23.95,12.834681304952548
81.83,1197.0,18.6,13.304684934198283
67.1,998.0,18.9,11.695247021764184
67.1,998.0,19.0,12.013700752882718
74.0,1248.0,27.39,13.514405465180353
74.0,1248.0,26.59,13.17115354157376
78.9,1197.0,17.71,13.279367126213993
74.0,1248.0,28.4,13.415032991367148
103.6,1598.0,20.54,12.89921982609012
88.5,1248.0,24.3,13.592367006650065
88.76,1248.0,21.02,12.66349749256905
120.0,2179.0,12.05,13.081541382884074
37.0,796.0,16.1,11.082142548877775
140.0,2179.0,15.1,13.527828485512494
35.0,796.0,14.0,11.77528972943772
103.6,1598.0,20.54,12.429216196844383
74.02,1248.0,28.4,13.458835614025542
67.0,1061.0,18.9,11.813030057420567
67.05,998.0,23.95,12.388394202324129
69.01,1405.0,19.09,12.468436909997665
70.0,1405.0,19.1,12.560244459250788
55.2,814.0,21.1,12.449014902564246
82.4,1248.0,19.41689295516926,12.206072645530174
85.8,1197.0,17.5,12.154779351142624
98.59,1498.0,22.77,13.219490088135052
67.05,998.0,23.95,12.676076274775909
177.0,1999.0,19.33,14.978661367769956
55.2,814.0,21.1,12.736700896592344
110.0,1493.0,16.8,12.409013489526863
67.1,998.0,20.92,12.429216196844383
69.0,1047.0,27.28,12.765688433465597
62.1,2523.0,15.96,13.17115354157376
73.9,1248.0,19.3,12.388394202324129
90.0,1396.0,21.9,13.422467969854667
102.0,2494.0,12.8,13.527828485512494
74.0,1248.0,23.4,13.38472764187182
81.83,1197.0,18.6,13.1538620444637
91.72,1248.0,20.5,12.959844447906553
67.1,998.0,23.95,12.853175887588712
214.56,2487.0,22.37,15.454507272639919
121.3,1591.0,17.1,13.122363377404328
77.0,1198.0,25.32,12.785491060761776
108.45,1461.0,19.01,12.765688433465597
93.7,1495.0,16.36,12.100712129872347
81.8,1197.0,21.21,13.422467969854667
99.0,1498.0,25.83,12.765688433465597
82.4,1248.0,19.41689295516926,12.456827472819203
120.0,1997.0,15.4,13.764217263576723
84.0,1199.0,20.3,13.217673557208654
177.0,1999.0,19.33,14.978661367769956
67.0,998.0,18.9,11.695247021764184
108.62,1498.0,21.66,13.122363377404328
62.1,2523.0,15.96,13.199324418540456
88.5,1248.0,28.09,13.480037821676145
37.0,796.0,16.1,10.571316925111784
94.68,1194.0,19.0,13.458835614025542
110.5,1499.0,17.01,13.253391639810733
88.5,1248.0,28.09,13.604789526648622
98.59,1498.0,22.77,13.38472764187182
98.6,1498.0,21.9,13.710150042306449
46.3,796.0,19.7,11.407564949312402
103.6,1598.0,15.04,12.834681304952548
100.6,2494.0,12.99,13.42984807715229
170.0,1956.0,17.1,14.331323723241304
85.8,1298.0,17.5,12.429216196844383
72.0,999.0,20.0,13.458835614025542
35.0,796.0,19.7,11.77528972943772
53.0,796.0,18.5,10.714417768752456
100.0,1493.0,18.49,13.698976741708323
67.04,998.0,23.1,12.691580461311874
77.0,1198.0,25.32,12.793859310432293
69.0,1047.0,24.7,12.948009990259552
190.0,1995.0,16.78,15.520258650202699
81.83,1197.0,18.6,13.39239051461739
88.76,1199.0,19.0,13.565766324852886
69.0,1396.0,19.09,11.84939770159144
83.0,2523.0,14.0,12.043553716032399
74.0,1248.0,25.2,13.304684934198283
177.0,1999.0,13.6,14.780591454007862
0.0,1248.0,19.41689295516926,13.286181462633724
70.0,1405.0,16.1,11.407564949312402
62.1,2523.0,15.96,13.217673557208654
120.0,1997.0,15.4,13.415032991367148
68.0,1948.0,12.2,11.918390573078392
81.8,1197.0,22.0,13.38472764187182
197.0,3198.0,10.91,14.994165554305921
126.2,1582.0,19.67,13.687677186454389
82.0,1198.0,18.15,12.697715449879391
100.0,1493.0,18.49,13.527828485512494
67.0,1061.0,18.9,12.100712129872347
73.9,1248.0,21.1,12.301382825334498
47.3,796.0,22.74,12.577636201962656
62.1,2523.0,15.96,12.971540487669746
147.94,2179.0,14.1,13.38472764187182
74.0,1248.0,27.39,13.287877815881902
88.7,1496.0,17.6,12.611537753638338
126.32,1582.0,19.08,13.122363377404328
103.5,1598.0,14.3,13.37700559577791
73.0,1196.0,15.37,12.89921982609012
67.05,1198.0,19.02,12.524526376648708
81.83,1197.0,18.6,13.296316684527767
83.8,1461.0,19.87,12.959844447906553
55.2,814.0,21.1,12.404923504275338
118.35,2179.0,13.55,12.429216196844383
47.3,796.0,24.7,12.429216196844383
85.8,1197.0,19.1,12.921470435024938
91.7,1248.0,20.4,13.458835614025542
73.9,1248.0,19.3,12.971540487669746
63.0,2523.0,13.6,12.254862809699606
81.83,1197.0,18.6,13.304684934198283
70.0,1120.0,24.0,12.886641043883259
120.0,2179.0,15.4,13.700099706452946
138.1,2179.0,11.57,12.206072645530174
88.7,1199.0,18.2,13.527828485512494
55.2,814.0,21.1,12.736700896592344
88.5,1248.0,25.1,13.845069360205818
46.3,796.0,19.7,11.856515169360305
67.0,1061.0,18.9,11.918390573078392
177.0,1999.0,13.6,14.812828128480803
91.7,1248.0,20.4,13.122363377404328
83.1,1197.0,21.4,13.081541382884074
88.76,1396.0,22.54,13.458835614025542
55.2,814.0,21.1,12.013700752882718
73.94,1248.0,23.2,12.542544882151386
72.4,2499.0,13.58,13.304684934198283
47.3,796.0,22.74,12.388394202324129
62.1,995.0,16.2,11.77528972943772
100.6,2494.0,12.99,13.527828485512494
183.0,1995.0,16.38,14.48333993053993
100.0,2494.0,12.99,13.676247341204819
68.05,998.0,20.3,12.765688433465597
37.0,796.0,16.1,11.652678711655406
88.7,1396.0,24.8,13.473020249017498
70.0,1396.0,17.5,10.819778284410283
81.8,1197.0,21.21,13.329377546788654
75.0,2523.0,14.0,13.217673557208654
67.05,998.0,23.95,12.873902018105829
71.0,1405.0,17.0,12.206072645530174
103.6,1598.0,20.54,12.691580461311874
67.1,998.0,18.9,11.84939770159144
121.4,1591.0,17.01,13.541073712262515
69.0,1047.0,27.28,13.415032991367148
68.0,1399.0,20.0,12.100712129872347
130.0,1799.0,13.5,12.388394202324129
88.5,1248.0,23.65,13.304684934198283
98.6,1498.0,26.0,13.304684934198283
82.85,1197.0,18.5,12.721885810807203
82.85,1197.0,18.5,13.030245895511662
74.96,1498.0,21.0,13.005829561148378
88.5,1248.0,24.52,13.369223455335854
167.67,1956.0,17.0,14.316285845876763
84.0,1199.0,23.84,12.691580461311874
83.8,1461.0,21.04,13.45166712454693
73.9,1248.0,19.3,12.84792653170257
88.8,1248.0,20.77,12.959844447906553
66.1,998.0,19.0,12.128111104060462
116.6,2609.0,12.7,12.429216196844383
102.0,2494.0,12.8,13.507625778194974
98.6,1498.0,26.0,13.217673557208654
100.0,1493.0,18.49,13.500799813124575
67.0,1198.0,20.63,12.70381302974751
78.9,1197.0,20.36,12.254862809699606
81.83,1197.0,18.6,13.304684934198283
81.86,1197.0,18.9,13.217673557208654
100.0,1493.0,18.49,13.122363377404328
126.2,1582.0,19.67,13.933293593620657
121.3,1591.0,14.8,14.115615150414612
177.0,1999.0,13.6,14.780591454007862
88.73,1396.0,22.54,13.458835614025542
74.0,1248.0,27.39,13.514405465180353
82.0,1493.0,13.1,12.206072645530174
80.0,1197.0,17.0,12.959844447906553
82.4,1248.0,19.41689295516926,12.765688433465597
67.05,1198.0,19.02,12.206072645530174
74.9,1150.0,15.26,11.289781913656018
37.48,624.0,25.4,11.082142548877775
81.8,1197.0,22.0,13.304684934198283
69.0,1396.0,19.09,11.813030057420567
67.0,1061.0,18.9,11.652678711655406
63.12,1461.0,23.08,12.323855681186558
86.8,1198.0,19.4,12.837344422372032
67.1,998.0,18.9,11.156250521031495
98.97,1499.0,23.8,13.58609739363647
81.8,1197.0,20.4,13.060487973686241
140.0,2179.0,15.1,13.493926933836812
74.0,1248.0,28.4,13.017002861746503
117.3,1497.0,17.4,13.244581010128577
82.4,1248.0,19.41689295516926,12.983099011217604
64.1,1172.0,16.7,12.254862809699606
76.8,1199.0,18.6,12.206072645530174
163.7,2694.0,10.75,14.557447902693651
70.0,1493.0,16.5,13.514405465180353
83.8,1461.0,21.04,13.444446876573442
73.9,1248.0,21.1,12.301382825334498
108.5,1497.0,21.5,13.652991628466498
63.0,2523.0,15.96,13.120361374733656
37.48,624.0,21.9,12.429216196844383
103.52,1498.0,21.14,12.611537753638338
63.1,1461.0,23.08,12.429216196844383
69.0,1047.0,27.28,12.89921982609012
67.0,998.0,20.51,12.994530005894443
120.0,2179.0,12.05,13.17115354157376
126.3,1582.0,22.32,13.142164043914272
67.05,1364.0,23.59,13.500799813124575
100.0,1493.0,18.49,13.345506928718539
95.0,2489.0,13.0,12.429216196844383
66.6,1086.0,15.0,11.951180395901384
88.73,1496.0,16.78,13.345506928718539
70.0,1405.0,19.1,11.608235644774552
168.5,2982.0,13.0,14.137594057133388
88.7,1396.0,21.38,13.9108207377686
68.05,1086.0,19.81,12.128111104060462
83.1,1197.0,21.4,13.62918097977278
88.73,1396.0,22.54,13.592367006650065
73.9,1199.0,22.07,12.542544882151386
102.0,2494.0,12.8,13.864300722133706
168.5,2982.0,12.55,14.457364444136669
99.6,1596.0,14.09,12.765688433465597
121.3,1591.0,15.8,13.997832114758229
90.0,1248.0,18.8,12.4130868149145
71.01,1120.0,24.4,13.142164043914272
71.0,1120.0,24.4,13.217673557208654
81.8,1197.0,22.0,13.38472764187182
88.5,1248.0,25.47,13.864300722133706
175.56,2477.0,13.5,13.901688254205327
62.0,1405.0,16.8,11.512925464970229
99.6,1596.0,15.3,12.345830240069793
90.0,1368.0,15.0,12.323855681186558
63.0,2523.0,13.6,12.950388112664518
47.3,796.0,24.7,12.445089546000673
74.0,1248.0,22.9,12.89921982609012
68.05,998.0,20.3,12.301382825334498
88.76,1199.0,19.0,13.565766324852886
